"","Date","Latitude","Longitude","year","Water temperature (WT.6)","Water temperature (WT.6) Code","Water temperature (WT.6) Tier","Water temperature (WT.6) Units","Water temperature (WT.7)","Water temperature (WT.7) Code","Water temperature (WT.7) Units","Water temperature (WT.10)","Water temperature (WT.10) Code","Water temperature (WT.10) Tier","Water temperature (WT.10) Units","pH (PH.3)","pH (PH.3) Code","pH (PH.3) Tier","pH (PH.3) Units","pH (PH.7)","pH (PH.7) Code","pH (PH.7) Tier","pH (PH.7) Units","pH (PH.10)","pH (PH.10) Code","pH (PH.10) Tier","pH (PH.10) Units"
"10551",2019-09-16,39.953416,-76.733901,2019,NA,NA,NA,NA,NA,NA,NA,22.8,"WT.10",1,"deg C",NA,NA,NA,NA,7.5,"PH.7",1,"SU",NA,NA,NA,NA
"10552",2019-09-16,39.953416,-76.733901,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"PH.7",1,"SU",NA,NA,NA,NA
"10553",2019-09-16,39.952885,-76.73827,2019,NA,NA,NA,NA,NA,NA,NA,21.9,"WT.10",1,"deg C",NA,NA,NA,NA,8,"PH.7",1,"SU",NA,NA,NA,NA
"10554",2019-09-16,39.952885,-76.73827,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"PH.7",1,"SU",NA,NA,NA,NA
"10555",2013-09-17,41.75663,-77.3503,2013,NA,NA,NA,NA,NA,NA,NA,11.11111111,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10556",2016-09-17,41.86218,-77.0121,2016,NA,NA,NA,NA,NA,NA,NA,16.66666667,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10557",2016-09-17,41.84803,-77.01248,2016,NA,NA,NA,NA,NA,NA,NA,19.44444444,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10558",2016-09-17,41.8587,-77.05975,2016,NA,NA,NA,NA,NA,NA,NA,18.44444444,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10559",2016-09-17,41.86603,-77.053516,2016,NA,NA,NA,NA,NA,NA,NA,17.22222222,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10560",2013-09-18,41.60637,-77.50523,2013,NA,NA,NA,NA,NA,NA,NA,12.5,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10561",2013-09-18,41.58321,-77.47474,2013,NA,NA,NA,NA,NA,NA,NA,15.5,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10562",2013-09-18,41.57997,-77.47319,2013,NA,NA,NA,NA,NA,NA,NA,12.61111111,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10563",2014-09-18,41.809708,-77.269588,2014,NA,NA,NA,NA,NA,NA,NA,16.66666667,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10564",2014-09-18,41.802128,-77.265121,2014,NA,NA,NA,NA,NA,NA,NA,13.77777778,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10565",2014-09-18,41.79674,-77.263427,2014,NA,NA,NA,NA,NA,NA,NA,14.38888889,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10566",2012-09-19,41.59661,-77.29014,2012,NA,NA,NA,NA,NA,NA,NA,16.66666667,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10567",2012-09-19,41.55178,-77.15403,2012,NA,NA,NA,NA,NA,NA,NA,13.88888889,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10568",2012-09-19,41.56371,-77.103221,2012,NA,NA,NA,NA,NA,NA,NA,12.77777778,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10569",2012-09-19,41.75663,-77.3503,2012,NA,NA,NA,NA,NA,NA,NA,17.77777778,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10570",2012-09-19,41.57988,-77.17777,2012,NA,NA,NA,NA,NA,NA,NA,15,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10571",2015-09-20,37.949615,-79.460144,2015,NA,NA,NA,NA,NA,NA,NA,22.5,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10572",2015-09-20,37.949688,-79.459572,2015,NA,NA,NA,NA,NA,NA,NA,23.33333333,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10573",2015-09-20,38.004314,-79.53656,2015,NA,NA,NA,NA,NA,NA,NA,19.55555556,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10574",2014-09-21,41.86218,-77.0121,2014,NA,NA,NA,NA,NA,NA,NA,17.11111111,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10575",2014-09-21,41.84803,-77.01248,2014,NA,NA,NA,NA,NA,NA,NA,19.11111111,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10576",2014-09-21,41.8587,-77.05975,2014,NA,NA,NA,NA,NA,NA,NA,17.27777778,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10577",2014-09-21,41.86603,-77.053516,2014,NA,NA,NA,NA,NA,NA,NA,15.33333333,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10578",2019-09-21,40.000433,-76.602183,2019,NA,NA,NA,NA,NA,NA,NA,19.1,"WT.10",1,"deg C",NA,NA,NA,NA,7.75,"PH.7",1,"SU",NA,NA,NA,NA
"10579",2019-09-21,39.999214,-76.941858,2019,NA,NA,NA,NA,NA,NA,NA,21.6,"WT.10",1,"deg C",NA,NA,NA,NA,8.5,"PH.7",1,"SU",NA,NA,NA,NA
"10580",2013-09-22,41.86218,-77.0121,2013,NA,NA,NA,NA,NA,NA,NA,13.11111111,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10581",2013-09-22,41.84803,-77.01248,2013,NA,NA,NA,NA,NA,NA,NA,15.11111111,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10582",2013-09-22,41.8587,-77.05975,2013,NA,NA,NA,NA,NA,NA,NA,15.22222222,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10583",2013-09-22,41.86603,-77.053516,2013,NA,NA,NA,NA,NA,NA,NA,13.27777778,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10584",2019-09-22,41.79674,-77.263427,2019,NA,NA,NA,NA,NA,NA,NA,21,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10585",2019-09-22,41.821368,-77.136349,2019,NA,NA,NA,NA,NA,NA,NA,20.22222222,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10586",2019-09-22,40.100063,-76.7637,2019,NA,NA,NA,NA,NA,NA,NA,21.9,"WT.10",1,"deg C",NA,NA,NA,NA,8.5,"PH.7",1,"SU",NA,NA,NA,NA
"10587",2012-09-23,42.16832,-76.24582,2012,NA,NA,NA,NA,NA,NA,NA,14.38888889,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10588",2012-09-23,42.19397,-76.20567,2012,NA,NA,NA,NA,NA,NA,NA,14.77777778,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10589",2012-09-23,42.1269,-76.27025,2012,NA,NA,NA,NA,NA,NA,NA,15.16666667,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10590",2012-09-23,42.18568,-76.24733,2012,NA,NA,NA,NA,NA,NA,NA,15.16666667,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10591",2012-09-23,42.23278,-76.23418,2012,NA,NA,NA,NA,NA,NA,NA,16,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10592",2013-09-24,42.16832,-76.24582,2013,NA,NA,NA,NA,NA,NA,NA,12.66666667,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10593",2013-09-24,42.19397,-76.20567,2013,NA,NA,NA,NA,NA,NA,NA,12,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10594",2013-09-24,42.1269,-76.27025,2013,NA,NA,NA,NA,NA,NA,NA,11.88888889,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10595",2013-09-24,42.18568,-76.24733,2013,NA,NA,NA,NA,NA,NA,NA,11.55555556,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10596",2013-09-24,42.23278,-76.23418,2013,NA,NA,NA,NA,NA,NA,NA,11.05555556,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10597",2016-09-24,41.86218,-77.0121,2016,NA,NA,NA,NA,NA,NA,NA,16.33333333,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10598",2016-09-24,41.84803,-77.01248,2016,NA,NA,NA,NA,NA,NA,NA,20.11111111,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10599",2016-09-24,41.8587,-77.05975,2016,NA,NA,NA,NA,NA,NA,NA,16.5,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10600",2016-09-24,41.86603,-77.053516,2016,NA,NA,NA,NA,NA,NA,NA,16.66666667,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10601",2014-09-26,41.84493,-77.27932,2014,NA,NA,NA,NA,NA,NA,NA,20.22222222,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10602",2014-09-26,41.85919,-77.30723,2014,NA,NA,NA,NA,NA,NA,NA,19.11111111,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10603",2014-09-26,41.86802,-77.48842,2014,NA,NA,NA,NA,NA,NA,NA,18.94444444,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10604",2018-09-26,37.4854,-77.4732,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.7",1,"SU",NA,NA,NA,NA
"10605",2015-09-28,41.86218,-77.0121,2015,NA,NA,NA,NA,NA,NA,NA,16,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10606",2015-09-28,41.84803,-77.01248,2015,NA,NA,NA,NA,NA,NA,NA,18.16666667,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10607",2015-09-28,41.8587,-77.05975,2015,NA,NA,NA,NA,NA,NA,NA,17.22222222,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10608",2015-09-28,41.86603,-77.053516,2015,NA,NA,NA,NA,NA,NA,NA,16.11111111,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10609",2017-09-28,41.809708,-77.269588,2017,NA,NA,NA,NA,NA,NA,NA,17.61111111,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10610",2017-09-28,41.802128,-77.265121,2017,NA,NA,NA,NA,NA,NA,NA,15.66666667,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10611",2017-09-28,41.79674,-77.263427,2017,NA,NA,NA,NA,NA,NA,NA,14.94444444,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10612",2019-09-28,36.9056,-76.4569,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.7",1,"SU",NA,NA,NA,NA
"10613",2019-09-28,36.8856,-76.4932,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.7",1,"SU",NA,NA,NA,NA
"10614",2019-09-28,36.8567,-76.5483,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.7",1,"SU",NA,NA,NA,NA
"10615",2019-09-28,36.8375,-76.5483,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.7",1,"SU",NA,NA,NA,NA
"10616",2019-09-28,36.8056,-76.5589,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.7",1,"SU",NA,NA,NA,NA
"10617",2019-09-28,36.7783,-76.5472,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.7",1,"SU",NA,NA,NA,NA
"10618",2019-09-28,36.740257,-76.579794,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.7",1,"SU",NA,NA,NA,NA
"10619",2019-09-28,36.743688,-76.573843,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"PH.7",1,"SU",NA,NA,NA,NA
"10620",2013-09-30,41.86218,-77.0121,2013,NA,NA,NA,NA,NA,NA,NA,14.61111111,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10621",2013-09-30,41.84803,-77.01248,2013,NA,NA,NA,NA,NA,NA,NA,16.38888889,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10622",2013-09-30,41.8587,-77.05975,2013,NA,NA,NA,NA,NA,NA,NA,14.72222222,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10623",2013-09-30,41.86603,-77.053516,2013,NA,NA,NA,NA,NA,NA,NA,14.11111111,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10624",2011-10-02,42.16832,-76.24582,2011,NA,NA,NA,NA,NA,NA,NA,12,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10625",2011-10-02,42.19397,-76.20567,2011,NA,NA,NA,NA,NA,NA,NA,12.27777778,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10626",2011-10-02,42.1269,-76.27025,2011,NA,NA,NA,NA,NA,NA,NA,12.5,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10627",2011-10-02,42.18568,-76.24733,2011,NA,NA,NA,NA,NA,NA,NA,11.88888889,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10628",2011-10-02,42.23278,-76.23418,2011,NA,NA,NA,NA,NA,NA,NA,13.05555556,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10629",2012-10-04,41.75663,-77.3503,2012,NA,NA,NA,NA,NA,NA,NA,17.77777778,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10630",2015-10-04,38.44627,-79.105538,2015,NA,NA,NA,NA,NA,NA,NA,13.88888889,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10631",2015-10-04,38.473396,-79.146968,2015,NA,NA,NA,NA,NA,NA,NA,13.11111111,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10632",2012-10-05,42.16832,-76.24582,2012,NA,NA,NA,NA,NA,NA,NA,14.33333333,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10633",2012-10-05,42.19397,-76.20567,2012,NA,NA,NA,NA,NA,NA,NA,14.38888889,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10634",2012-10-05,42.1269,-76.27025,2012,NA,NA,NA,NA,NA,NA,NA,14.72222222,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10635",2012-10-05,42.18568,-76.24733,2012,NA,NA,NA,NA,NA,NA,NA,15.27777778,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10636",2012-10-05,42.23278,-76.23418,2012,NA,NA,NA,NA,NA,NA,NA,15.05555556,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10637",2014-10-06,41.86218,-77.0121,2014,NA,NA,NA,NA,NA,NA,NA,11.83333333,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10638",2014-10-06,41.84803,-77.01248,2014,NA,NA,NA,NA,NA,NA,NA,13.11111111,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10639",2014-10-06,41.8587,-77.05975,2014,NA,NA,NA,NA,NA,NA,NA,11.33333333,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10640",2014-10-06,41.86603,-77.053516,2014,NA,NA,NA,NA,NA,NA,NA,12.33333333,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10641",2015-10-06,41.72942,-77.252637,2015,NA,NA,NA,NA,NA,NA,NA,14.55555556,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10642",2015-10-06,41.7285,-77.321652,2015,NA,NA,NA,NA,NA,NA,NA,15.16666667,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10643",2015-10-06,41.72523,-77.288191,2015,NA,NA,NA,NA,NA,NA,NA,13.38888889,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10644",2012-10-07,41.86218,-77.0121,2012,NA,NA,NA,NA,NA,NA,NA,11.27777778,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10645",2012-10-07,41.84803,-77.01248,2012,NA,NA,NA,NA,NA,NA,NA,12.72222222,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10646",2012-10-07,41.8587,-77.05975,2012,NA,NA,NA,NA,NA,NA,NA,13.11111111,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10647",2012-10-07,41.86603,-77.053516,2012,NA,NA,NA,NA,NA,NA,NA,12.5,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10648",2014-10-07,41.60637,-77.50523,2014,NA,NA,NA,NA,NA,NA,NA,12.16666667,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10649",2014-10-07,41.58321,-77.47474,2014,NA,NA,NA,NA,NA,NA,NA,13.77777778,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10650",2014-10-07,41.57997,-77.47319,2014,NA,NA,NA,NA,NA,NA,NA,12.27777778,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10651",2015-10-07,38.661366,-78.92325,2015,NA,NA,NA,NA,NA,NA,NA,16.55555556,"WT.10",1,"deg C",5.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10652",2012-10-08,41.787251,-75.49991,2012,NA,NA,NA,NA,NA,NA,NA,11.72222222,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10653",2016-10-09,41.86218,-77.0121,2016,NA,NA,NA,NA,NA,NA,NA,12.44444444,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10654",2016-10-09,41.84803,-77.01248,2016,NA,NA,NA,NA,NA,NA,NA,14.16666667,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10655",2016-10-09,41.8587,-77.05975,2016,NA,NA,NA,NA,NA,NA,NA,13.5,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10656",2016-10-09,41.86603,-77.053516,2016,NA,NA,NA,NA,NA,NA,NA,12.83333333,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10657",2013-10-10,42.16832,-76.24582,2013,NA,NA,NA,NA,NA,NA,NA,12.05555556,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10658",2013-10-10,42.19397,-76.20567,2013,NA,NA,NA,NA,NA,NA,NA,12.77777778,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10659",2013-10-10,42.1269,-76.27025,2013,NA,NA,NA,NA,NA,NA,NA,12,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10660",2013-10-10,42.18568,-76.24733,2013,NA,NA,NA,NA,NA,NA,NA,12.05555556,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10661",2013-10-10,42.23278,-76.23418,2013,NA,NA,NA,NA,NA,NA,NA,11.88888889,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10662",2017-10-11,41.59668,-77.28945,2017,NA,NA,NA,NA,NA,NA,NA,17.2,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10663",2014-10-12,41.86218,-77.0121,2014,NA,NA,NA,NA,NA,NA,NA,10.77777778,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10664",2014-10-12,41.84803,-77.01248,2014,NA,NA,NA,NA,NA,NA,NA,11.94444444,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10665",2014-10-12,41.7285,-77.321652,2014,NA,NA,NA,NA,NA,NA,NA,12,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10666",2014-10-12,41.8587,-77.05975,2014,NA,NA,NA,NA,NA,NA,NA,9.722222222,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10667",2014-10-12,41.72523,-77.288191,2014,NA,NA,NA,NA,NA,NA,NA,11.88888889,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10668",2014-10-12,41.86603,-77.053516,2014,NA,NA,NA,NA,NA,NA,NA,10.88888889,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10669",2014-10-12,38.44627,-79.105538,2014,NA,NA,NA,NA,NA,NA,NA,12.77777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10670",2015-10-12,41.86218,-77.0121,2015,NA,NA,NA,NA,NA,NA,NA,13.55555556,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10671",2015-10-12,41.84803,-77.01248,2015,NA,NA,NA,NA,NA,NA,NA,15.33333333,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10672",2015-10-12,41.8587,-77.05975,2015,NA,NA,NA,NA,NA,NA,NA,13,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10673",2015-10-12,41.86603,-77.053516,2015,NA,NA,NA,NA,NA,NA,NA,13.11111111,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10674",2011-10-13,41.78278,-77.37472,2011,NA,NA,NA,NA,NA,NA,NA,12.22222222,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10675",2012-10-14,41.47444,-75.986944,2012,NA,NA,NA,NA,NA,NA,NA,9.277777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10676",2012-10-14,41.42556,-76.030278,2012,NA,NA,NA,NA,NA,NA,NA,9.277777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10677",2012-10-14,41.40111,-76.098889,2012,NA,NA,NA,NA,NA,NA,NA,9.111111111,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10678",2012-10-14,41.87222,-77.49222,2012,NA,NA,NA,NA,NA,NA,NA,5.555555556,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10679",2012-10-14,41.787251,-75.49991,2012,NA,NA,NA,NA,NA,NA,NA,10.88888889,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10680",2012-10-15,41.86218,-77.0121,2012,NA,NA,NA,NA,NA,NA,NA,13.38888889,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10681",2012-10-15,41.84803,-77.01248,2012,NA,NA,NA,NA,NA,NA,NA,13.88888889,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10682",2012-10-15,41.8587,-77.05975,2012,NA,NA,NA,NA,NA,NA,NA,13,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10683",2012-10-15,41.86603,-77.053516,2012,NA,NA,NA,NA,NA,NA,NA,11.61111111,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"10684",2013-10-15,41.74038,-77.53815,2013,NA,NA,NA,NA,NA,NA,NA,12.72222222,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
