field_1,Date,Latitude,Longitude,water_temp
"4753",2019-07-02,"40.23487","-77.14193","16.2"
"4756",2006-07-06,"40.17663","-77.18537","12.3"
"4757",2006-07-06,"40.23487","-77.14193","15.4"
"4758",2006-07-06,"40.17667","-77.18507","12.2"
"4759",2006-07-06,"40.17999","-77.18692","13"
"4760",2006-07-06,"40.18844","-77.18606","13.6"
"4761",2006-07-06,"40.19528","-77.18423","14.1"
"4762",2006-07-06,"40.20792","-77.18104","14.1"
"4763",2006-07-06,"40.21418","-77.16883","14.1"
"4764",2006-07-06,"40.21847","-77.16003","14.3"
"4765",2006-07-06,"40.22429","-77.14928","16.4"
"4766",2006-07-06,"40.19568","-77.18767","16.7"
"4767",2006-07-06,"40.19608","-77.18518","18.5"
"4768",2006-07-06,"40.19588","-77.18745","21.9"
"4769",2007-07-07,"40.17663","-77.18537","12.2"
"4770",2007-07-07,"40.23487","-77.14193","17.5"
"4771",2007-07-07,"40.17667","-77.18507","12.5"
"4772",2007-07-07,"40.17999","-77.18692","15"
"4773",2007-07-07,"40.18844","-77.18606","13"
"4774",2007-07-07,"40.19528","-77.18423","12.7"
"4775",2007-07-07,"40.20792","-77.18104","13.9"
"4776",2007-07-07,"40.21418","-77.16883","14.8"
"4777",2007-07-07,"40.21847","-77.16003","15.4"
"4778",2007-07-07,"40.22429","-77.14928","16.1"
"4779",2007-07-07,"40.19608","-77.18518","15.7"
"4780",2007-07-07,"40.19588","-77.18745","27"
"4788",1997-07-08,"40.17663","-77.18537","11"
"4789",1997-07-08,"40.23487","-77.14193","12"
"4790",1997-07-08,"40.17667","-77.18507","11"
"4791",1997-07-08,"40.17999","-77.18692","11"
"4792",1997-07-08,"40.18844","-77.18606","11.2"
"4793",1997-07-08,"40.19528","-77.18423","11.2"
"4794",1997-07-08,"40.20792","-77.18104","11.4"
"4795",1997-07-08,"40.21418","-77.16883","11.5"
"4796",1997-07-08,"40.21847","-77.16003","11.8"
"4797",1997-07-08,"40.22429","-77.14928","12"
"4798",1998-07-08,"40.17663","-77.18537","13.1"
"4799",1998-07-08,"40.23487","-77.14193","13.4"
"4800",1998-07-08,"40.17667","-77.18507","13"
"4801",1998-07-08,"40.17999","-77.18692","13.3"
"4802",1998-07-08,"40.18844","-77.18606","13.5"
"4803",1998-07-08,"40.19528","-77.18423","13.8"
"4804",1998-07-08,"40.20792","-77.18104","13.8"
"4805",1998-07-08,"40.21418","-77.16883","13.5"
"4806",1998-07-08,"40.21847","-77.16003","13.3"
"4807",1998-07-08,"40.22429","-77.14928","13.5"
"4808",1999-07-08,"40.17663","-77.18537","12"
"4809",1999-07-08,"40.23487","-77.14193","18"
"4810",1999-07-08,"40.17667","-77.18507","13.5"
"4811",1999-07-08,"40.17999","-77.18692","14"
"4812",1999-07-08,"40.18844","-77.18606","15"
"4813",1999-07-08,"40.19528","-77.18423","14"
"4814",1999-07-08,"40.20792","-77.18104","14"
"4815",1999-07-08,"40.21418","-77.16883","16"
"4816",1999-07-08,"40.21847","-77.16003","16"
"4817",1999-07-08,"40.22429","-77.14928","17"
"4818",2008-07-08,"40.17663","-77.18537","11.8"
"4819",2008-07-08,"40.23487","-77.14193","16"
"4820",2008-07-08,"40.17667","-77.18507","12"
"4821",2008-07-08,"40.17999","-77.18692","12.5"
"4822",2008-07-08,"40.18844","-77.18606","13"
"4823",2008-07-08,"40.19528","-77.18423","13.7"
"4824",2008-07-08,"40.20792","-77.18104","14.5"
"4825",2008-07-08,"40.21418","-77.16883","14.2"
"4826",2008-07-08,"40.21847","-77.16003","14.5"
"4827",2008-07-08,"40.22429","-77.14928","15.1"
"4828",2008-07-08,"40.19568","-77.18767","16.7"
"4829",2008-07-08,"40.19608","-77.18518","17.4"
"4830",2008-07-08,"40.19588","-77.18745","20.1"
"4831",2017-07-08,"40.231014","-77.218649","19.2"
"4832",2017-07-08,"40.234075","-77.218027","20.1"
"4839",2017-07-08,"40.235785","-77.14107","23"
"4845",2017-07-08,"40.236495","-77.193667","21.7"
"4847",2017-07-08,"40.195294","-77.184267","13.7"
"4849",2017-07-08,"40.244658","-77.17598","18.8"
"4851",2009-07-09,"40.17663","-77.18537","11.6"
"4852",2009-07-09,"40.23487","-77.14193","14.9"
"4853",2009-07-09,"40.17667","-77.18507","11.8"
"4854",2009-07-09,"40.17999","-77.18692","12.3"
"4855",2009-07-09,"40.18844","-77.18606","12.4"
"4856",2009-07-09,"40.19528","-77.18423","12.7"
"4857",2009-07-09,"40.20792","-77.18104","12.6"
"4858",2009-07-09,"40.21418","-77.16883","13.1"
"4859",2009-07-09,"40.21847","-77.16003","13.7"
"4860",2009-07-09,"40.22429","-77.14928","14.4"
"4861",2009-07-09,"40.19568","-77.18767","15.8"
"4862",2009-07-09,"40.19608","-77.18518","15.1"
"4863",2009-07-09,"40.19588","-77.18745","14.5"
"4870",2010-07-10,"40.17663","-77.18537","12.6"
"4871",2010-07-10,"40.23487","-77.14193","17"
"4872",2010-07-10,"40.17667","-77.18507","13.9"
"4873",2010-07-10,"40.17999","-77.18692","13.9"
"4874",2010-07-10,"40.18844","-77.18606","14.6"
"4875",2010-07-10,"40.19528","-77.18423","15"
"4876",2010-07-10,"40.20792","-77.18104","15.5"
"4877",2010-07-10,"40.21418","-77.16883","15.5"
"4878",2010-07-10,"40.21847","-77.16003","15.9"
"4879",2010-07-10,"40.22429","-77.14928","16.2"
"4880",2010-07-10,"40.19568","-77.18767","18.5"
"4881",2010-07-10,"40.19608","-77.18518","23.9"
"4882",2010-07-10,"40.19588","-77.18745","22.6"
"4883",2011-07-11,"40.17663","-77.18537","12.9"
"4884",2011-07-11,"40.23487","-77.14193","14.6"
"4885",2011-07-11,"40.17667","-77.18507","13.5"
"4886",2011-07-11,"40.17999","-77.18692","14.2"
"4887",2011-07-11,"40.18844","-77.18606","15.3"
"4888",2011-07-11,"40.19528","-77.18423","13.7"
"4889",2011-07-11,"40.20792","-77.18104","13.9"
"4890",2011-07-11,"40.21418","-77.16883","13.9"
"4891",2011-07-11,"40.21847","-77.16003","14"
"4892",2011-07-11,"40.22429","-77.14928","14.4"
"4893",2011-07-11,"40.19568","-77.18767","17"
"4894",2011-07-11,"40.19608","-77.18518","16.3"
"4895",2011-07-11,"40.19588","-77.18745","15.7"
"4896",2017-07-11,"40.17663","-77.18537","12.1"
"4897",2017-07-11,"40.23487","-77.14193","16.8"
"4898",2017-07-11,"40.17667","-77.18507","12.7"
"4899",2017-07-11,"40.17999","-77.18692","12.6"
"4900",2017-07-11,"40.19528","-77.18423","13.9"
"4901",2017-07-11,"40.20792","-77.18104","14"
"4902",2017-07-11,"40.22429","-77.14928","15.5"
"4909",1996-07-14,"40.17663","-77.18537","12"
"4910",1996-07-14,"40.23487","-77.14193","15.8"
"4911",1996-07-14,"40.17667","-77.18507","13.2"
"4912",1996-07-14,"40.17999","-77.18692","13.2"
"4913",1996-07-14,"40.18844","-77.18606","13.8"
"4914",1996-07-14,"40.19528","-77.18423","14.2"
"4915",1996-07-14,"40.20792","-77.18104","15.8"
"4916",1996-07-14,"40.21418","-77.16883","15.5"
"4917",1996-07-14,"40.21847","-77.16003","15.8"
"4918",1996-07-14,"40.22429","-77.14928","15.8"
"4925",2019-07-14,"40.234075","-77.218027","21"
"4934",2018-07-16,"40.17999","-77.18692","13"
"4935",2018-07-16,"40.17667","-77.18507","12.8"
"4936",2018-07-16,"40.17663","-77.18537","13"
"4937",2018-07-16,"40.19528","-77.18423","14.5"
"4938",2018-07-16,"40.20792","-77.18104","13.9"
"4939",2018-07-16,"40.22429","-77.14928","16.2"
"4940",2018-07-16,"40.23487","-77.14193","17.5"
"4956",2019-07-19,"40.236495","-77.193667","23.9"
"4959",2004-07-20,"40.17663","-77.18537","12.2"
"4960",2004-07-20,"40.23487","-77.14193","16.7"
"4961",2004-07-20,"40.17667","-77.18507","12.4"
"4962",2004-07-20,"40.17999","-77.18692","12.3"
"4963",2004-07-20,"40.18844","-77.18606","10.8"
"4964",2004-07-20,"40.19528","-77.18423","13.1"
"4965",2004-07-20,"40.20792","-77.18104","14.8"
"4966",2004-07-20,"40.21418","-77.16883","15.3"
"4967",2004-07-20,"40.21847","-77.16003","15.8"
"4968",2004-07-20,"40.22429","-77.14928","16.1"
"4969",2004-07-20,"40.19568","-77.18767","16.1"
"4970",2004-07-20,"40.19608","-77.18518","18.4"
"4971",2004-07-20,"40.19588","-77.18745","21.1"
"4977",2019-07-20,"40.235785","-77.14107","27"
"5002",2000-07-25,"40.17663","-77.18537","13"
"5003",2000-07-25,"40.23487","-77.14193","16"
"5004",2000-07-25,"40.17667","-77.18507","13"
"5005",2000-07-25,"40.17999","-77.18692","13"
"5006",2000-07-25,"40.18844","-77.18606","13.5"
"5007",2000-07-25,"40.19528","-77.18423","13.5"
"5008",2000-07-25,"40.20792","-77.18104","15"
"5009",2000-07-25,"40.21418","-77.16883","14.5"
"5010",2000-07-25,"40.21847","-77.16003","14.5"
"5011",2000-07-25,"40.22429","-77.14928","15.5"
"5012",2002-07-25,"40.17663","-77.18537","12.5"
"5013",2002-07-25,"40.23487","-77.14193","19.4"
"5014",2002-07-25,"40.17667","-77.18507","18.8"
"5015",2002-07-25,"40.17999","-77.18692","14.3"
"5016",2002-07-25,"40.18844","-77.18606","15"
"5017",2002-07-25,"40.19528","-77.18423","14.9"
"5018",2002-07-25,"40.20792","-77.18104","16.5"
"5019",2002-07-25,"40.21418","-77.16883","17"
"5020",2002-07-25,"40.21847","-77.16003","17.6"
"5021",2002-07-25,"40.22429","-77.14928","18.2"
"5022",2002-07-25,"40.19608","-77.18518","20.1"
"5028",2005-07-27,"40.17663","-77.18537","12.1"
"5029",2005-07-27,"40.23487","-77.14193","16.9"
"5030",2005-07-27,"40.17667","-77.18507","12.3"
"5031",2005-07-27,"40.17999","-77.18692","13.3"
"5032",2005-07-27,"40.18844","-77.18606","13.8"
"5033",2005-07-27,"40.19528","-77.18423","14.3"
"5034",2005-07-27,"40.20792","-77.18104","14.9"
"5035",2005-07-27,"40.21847","-77.16003","15.5"
"5036",2005-07-27,"40.22429","-77.14928","16.1"
"5037",2005-07-27,"40.19568","-77.18767","18.3"
"5038",2005-07-27,"40.19608","-77.18518","20.8"
"5039",2005-07-27,"40.19588","-77.18745","23.4"
"5040",2003-07-28,"40.17663","-77.18537","12.9"
"5041",2003-07-28,"40.23487","-77.14193","17"
"5042",2003-07-28,"40.17667","-77.18507","14.4"
"5043",2003-07-28,"40.17999","-77.18692","14.1"
"5044",2003-07-28,"40.18844","-77.18606","14.9"
"5045",2003-07-28,"40.19528","-77.18423","15.3"
"5046",2003-07-28,"40.20792","-77.18104","16"
"5047",2003-07-28,"40.21418","-77.16883","15.9"
"5048",2003-07-28,"40.21847","-77.16003","16.1"
"5049",2003-07-28,"40.22429","-77.14928","16.5"
"5050",2003-07-28,"40.19568","-77.18767","17.9"
"5051",2003-07-28,"40.19608","-77.18518","20.8"
"5057",2001-07-30,"40.17663","-77.18537","12"
"5058",2001-07-30,"40.23487","-77.14193","15.9"
"5059",2001-07-30,"40.17667","-77.18507","13.1"
"5060",2001-07-30,"40.17999","-77.18692","13.2"
"5061",2001-07-30,"40.18844","-77.18606","13.8"
"5062",2001-07-30,"40.19528","-77.18423","14"
"5063",2001-07-30,"40.20792","-77.18104","13.8"
"5064",2001-07-30,"40.21418","-77.16883","14.7"
"5065",2001-07-30,"40.21847","-77.16003","14.9"
"5066",2001-07-30,"40.22429","-77.14928","15.5"
"5067",2001-07-30,"40.19608","-77.18518","15.5"
"5070",1993-08-01,"40.17663","-77.18537","11.975"
"5071",1993-08-01,"40.23487","-77.14193","16.45"
"5072",1993-08-01,"40.17667","-77.18507","12.7"
"5073",1993-08-01,"40.17999","-77.18692","12.95"
"5074",1993-08-01,"40.18844","-77.18606","13.225"
"5075",1993-08-01,"40.19528","-77.18423","13.525"
"5076",1993-08-01,"40.20792","-77.18104","14.475"
"5077",1993-08-01,"40.21418","-77.16883","14.6"
"5078",1993-08-01,"40.21847","-77.16003","15.025"
"5079",1993-08-01,"40.22429","-77.14928","15.3"
"5090",2009-08-05,"40.17663","-77.18537","13"
"5091",2009-08-05,"40.23487","-77.14193","15.2"
"5092",2009-08-05,"40.17667","-77.18507","14"
"5093",2009-08-05,"40.17999","-77.18692","14.1"
"5094",2009-08-05,"40.18844","-77.18606","14.8"
"5095",2009-08-05,"40.19528","-77.18423","14.8"
"5096",2009-08-05,"40.20792","-77.18104","14.1"
"5097",2009-08-05,"40.21418","-77.16883","14.2"
"5098",2009-08-05,"40.21847","-77.16003","14.4"
"5099",2009-08-05,"40.22429","-77.14928","14.6"
"5100",2009-08-05,"40.19568","-77.18767","17.6"
"5101",2009-08-05,"40.19608","-77.18518","18"
"5102",2009-08-05,"40.19588","-77.18745","19.2"
"5104",2019-08-06,"40.17999","-77.18692","12.1"
"5105",2019-08-06,"40.17667","-77.18507","12.7"
"5106",2019-08-06,"40.17663","-77.18537","13.1"
"5107",2019-08-06,"40.19528","-77.18423","13.6"
"5108",2019-08-06,"40.22429","-77.14928","15"
"5109",2019-08-06,"40.23487","-77.14193","15.6"
"5110",2007-08-07,"40.17663","-77.18537","11.5"
"5111",2007-08-07,"40.23487","-77.14193","14.8"
"5112",2007-08-07,"40.17667","-77.18507","11.8"
"5113",2007-08-07,"40.17999","-77.18692","12.4"
"5114",2007-08-07,"40.18844","-77.18606","12.4"
"5115",2007-08-07,"40.19528","-77.18423","12.3"
"5116",2007-08-07,"40.20792","-77.18104","12.8"
"5117",2007-08-07,"40.21418","-77.16883","13.4"
"5118",2007-08-07,"40.21847","-77.16003","13.9"
"5119",2007-08-07,"40.22429","-77.14928","14.3"
"5120",2007-08-07,"40.19568","-77.18767","19.1"
"5121",2007-08-07,"40.19608","-77.18518","16.1"
"5122",2007-08-07,"40.19588","-77.18745","19"
"5123",1997-08-08,"40.17663","-77.18537","12"
"5124",1997-08-08,"40.23487","-77.14193","16.5"
"5125",1997-08-08,"40.17667","-77.18507","14"
"5126",1997-08-08,"40.17999","-77.18692","12.2"
"5127",1997-08-08,"40.18844","-77.18606","13"
"5128",1997-08-08,"40.19528","-77.18423","14"
"5129",1997-08-08,"40.20792","-77.18104","15"
"5130",1997-08-08,"40.21418","-77.16883","16"
"5131",1997-08-08,"40.21847","-77.16003","16"
"5132",1997-08-08,"40.22429","-77.14928","16"
"5133",1998-08-08,"40.17663","-77.18537","13"
"5134",1998-08-08,"40.23487","-77.14193","13.8"
"5135",1998-08-08,"40.17667","-77.18507","13"
"5136",1998-08-08,"40.17999","-77.18692","13.1"
"5137",1998-08-08,"40.18844","-77.18606","13.2"
"5138",1998-08-08,"40.19528","-77.18423","13.4"
"5139",1998-08-08,"40.20792","-77.18104","13.4"
"5140",1998-08-08,"40.21418","-77.16883","13.6"
"5141",1998-08-08,"40.21847","-77.16003","13.6"
"5142",1998-08-08,"40.22429","-77.14928","13.8"
"5143",1999-08-08,"40.17663","-77.18537","12"
"5144",1999-08-08,"40.23487","-77.14193","22"
"5145",1999-08-08,"40.17667","-77.18507","15"
"5146",1999-08-08,"40.17999","-77.18692","13"
"5147",1999-08-08,"40.18844","-77.18606","14"
"5148",1999-08-08,"40.19528","-77.18423","19"
"5149",1999-08-08,"40.20792","-77.18104","13"
"5150",1999-08-08,"40.21418","-77.16883","19"
"5151",1999-08-08,"40.21847","-77.16003","16"
"5152",1999-08-08,"40.22429","-77.14928","22"
"5158",2017-08-09,"40.17663","-77.18537","12.5"
"5159",2017-08-09,"40.23487","-77.14193","16.4"
"5160",2017-08-09,"40.17667","-77.18507","12.4"
"5161",2017-08-09,"40.17999","-77.18692","13.7"
"5162",2017-08-09,"40.19528","-77.18423","14.2"
"5163",2017-08-09,"40.20792","-77.18104","15.5"
"5164",2017-08-09,"40.22429","-77.14928","16.4"
"5165",2018-08-09,"40.17663","-77.18537","12.8"
"5166",2018-08-09,"40.23487","-77.14193","17.8"
"5167",2018-08-09,"40.17667","-77.18507","13"
"5168",2018-08-09,"40.17999","-77.18692","13.6"
"5169",2018-08-09,"40.19528","-77.18423","13.7"
"5170",2018-08-09,"40.20792","-77.18104","15.5"
"5171",2018-08-09,"40.22429","-77.14928","18.1"
"5173",1996-08-10,"40.17663","-77.18537","13"
"5174",1996-08-10,"40.23487","-77.14193","13.9"
"5175",1996-08-10,"40.17667","-77.18507","13.1"
"5176",1996-08-10,"40.17999","-77.18692","13.1"
"5177",1996-08-10,"40.18844","-77.18606","13.1"
"5178",1996-08-10,"40.19528","-77.18423","13.3"
"5179",1996-08-10,"40.20792","-77.18104","13.4"
"5180",1996-08-10,"40.21418","-77.16883","13.6"
"5181",1996-08-10,"40.21847","-77.16003","13.6"
"5182",1996-08-10,"40.22429","-77.14928","13.8"
"5183",2005-08-10,"40.17663","-77.18537","13.8"
"5184",2005-08-10,"40.23487","-77.14193","18"
"5185",2005-08-10,"40.17667","-77.18507","13.9"
"5186",2005-08-10,"40.17999","-77.18692","14.9"
"5187",2005-08-10,"40.18844","-77.18606","15.5"
"5188",2005-08-10,"40.19528","-77.18423","15.7"
"5189",2005-08-10,"40.20792","-77.18104","16.1"
"5190",2005-08-10,"40.21418","-77.16883","17.1"
"5191",2005-08-10,"40.21847","-77.16003","17.1"
"5192",2005-08-10,"40.22429","-77.14928","17.5"
"5193",2005-08-10,"40.19568","-77.18767","22.3"
"5194",2005-08-10,"40.19608","-77.18518","20.9"
"5195",2005-08-10,"40.19588","-77.18745","20.9"
"5203",2013-08-13,"40.17663","-77.18537","13.3"
"5204",2013-08-13,"40.23487","-77.14193","19"
"5205",2013-08-13,"40.17667","-77.18507","15.5"
"5206",2013-08-13,"40.17999","-77.18692","15.3"
"5207",2013-08-13,"40.18844","-77.18606","16.4"
"5208",2013-08-13,"40.19528","-77.18423","18.1"
"5209",2013-08-13,"40.20792","-77.18104","16.8"
"5210",2013-08-13,"40.21418","-77.16883","16.4"
"5211",2013-08-13,"40.21847","-77.16003","17"
"5212",2013-08-13,"40.22429","-77.14928","19"
"5217",2014-08-14,"40.17663","-77.18537","12.3"
"5218",2014-08-14,"40.17667","-77.18507","12.8"
"5219",2014-08-14,"40.17999","-77.18692","13"
"5220",2014-08-14,"40.18844","-77.18606","14.2"
"5221",2014-08-14,"40.19528","-77.18423","14.8"
"5222",2014-08-14,"40.21418","-77.16883","14.6"
"5225",2014-08-14,"40.21847","-77.16003","15"
"5226",2014-08-14,"40.22429","-77.14928","15.2"
"5227",2014-08-14,"40.23487","-77.14193","15.4"
"5228",2014-08-14,"40.20792","-77.18104","14.9"
"5231",2012-08-15,"40.17663","-77.18537","12.9"
"5232",2012-08-15,"40.23487","-77.14193","18.7"
"5233",2012-08-15,"40.17667","-77.18507","13.9"
"5234",2012-08-15,"40.17999","-77.18692","13.9"
"5235",2012-08-15,"40.18844","-77.18606","14"
"5236",2012-08-15,"40.19528","-77.18423","14.1"
"5237",2012-08-15,"40.20792","-77.18104","15.3"
"5238",2012-08-15,"40.21418","-77.16883","15.8"
"5239",2012-08-15,"40.21847","-77.16003","16.1"
"5240",2012-08-15,"40.22429","-77.14928","17.9"
"5250",2008-08-18,"40.17663","-77.18537","13.5"
"5251",2008-08-18,"40.23487","-77.14193","17.1"
"5252",2008-08-18,"40.17667","-77.18507","14.6"
"5253",2008-08-18,"40.17999","-77.18692","14.4"
"5254",2008-08-18,"40.18844","-77.18606","15.2"
"5255",2008-08-18,"40.19528","-77.18423","15.5"
"5256",2008-08-18,"40.20792","-77.18104","15.9"
"5257",2008-08-18,"40.21418","-77.16883","15.8"
"5258",2008-08-18,"40.21847","-77.16003","15.9"
"5259",2008-08-18,"40.22429","-77.14928","16.3"
"5260",2008-08-18,"40.19568","-77.18767","17.4"
"5261",2008-08-18,"40.19608","-77.18518","17.6"
"5262",2008-08-18,"40.19588","-77.18745","20.3"
"5268",2019-08-18,"40.234075","-77.218027","22.3"
"5271",2019-08-18,"40.235785","-77.14107","26.4"
"5272",2002-08-19,"40.17663","-77.18537","12.4"
"5273",2002-08-19,"40.23487","-77.14193","20.9"
"5274",2002-08-19,"40.17667","-77.18507","19.2"
"5275",2002-08-19,"40.17999","-77.18692","14.6"
"5276",2002-08-19,"40.18844","-77.18606","15.1"
"5277",2002-08-19,"40.19528","-77.18423","14.9"
"5278",2002-08-19,"40.20792","-77.18104","17.4"
"5279",2002-08-19,"40.21418","-77.16883","18.1"
"5280",2002-08-19,"40.21847","-77.16003","18.7"
"5281",2002-08-19,"40.22429","-77.14928","19.7"
"5282",2002-08-19,"40.19608","-77.18518","16.6"
"5283",2015-08-19,"40.17663","-77.18537","12.4"
"5284",2015-08-19,"40.17667","-77.18507","11.9"
"5285",2015-08-19,"40.17999","-77.18692","11.7"
"5286",2015-08-19,"40.19528","-77.18423","13"
"5287",2015-08-19,"40.18844","-77.18606","12.9"
"5288",2015-08-19,"40.20792","-77.18104","13.5"
"5289",2015-08-19,"40.21418","-77.16883","13.8"
"5290",2015-08-19,"40.21847","-77.16003","14.2"
"5291",2015-08-19,"40.22429","-77.14928","14.7"
"5296",2015-08-19,"40.23487","-77.14193","15.7"
"5299",2019-08-19,"40.236495","-77.193667","25.9"
"5300",2011-08-20,"40.17663","-77.18537","13.4"
"5301",2011-08-20,"40.23487","-77.14193","14.9"
"5302",2011-08-20,"40.17667","-77.18507","14.3"
"5303",2011-08-20,"40.17999","-77.18692","14.4"
"5304",2011-08-20,"40.18844","-77.18606","15.6"
"5305",2011-08-20,"40.19528","-77.18423","15.3"
"5306",2011-08-20,"40.20792","-77.18104","13.7"
"5307",2011-08-20,"40.21418","-77.16883","14.5"
"5308",2011-08-20,"40.21847","-77.16003","14.5"
"5309",2011-08-20,"40.22429","-77.14928","14.7"
"5310",2011-08-20,"40.19568","-77.18767","20.3"
"5311",2011-08-20,"40.19608","-77.18518","17.5"
"5312",2011-08-20,"40.19588","-77.18745","20.1"
"5329",2004-08-24,"40.17663","-77.18537","11.7"
"5330",2004-08-24,"40.23487","-77.14193","14.4"
"5331",2004-08-24,"40.17667","-77.18507","11.7"
"5332",2004-08-24,"40.17999","-77.18692","12.1"
"5333",2004-08-24,"40.18844","-77.18606","12.5"
"5334",2004-08-24,"40.19528","-77.18423","12.8"
"5335",2004-08-24,"40.20792","-77.18104","13"
"5336",2004-08-24,"40.21418","-77.16883","13.4"
"5337",2004-08-24,"40.21847","-77.16003","13.7"
"5338",2004-08-24,"40.22429","-77.14928","13.8"
"5339",2004-08-24,"40.19568","-77.18767","15.5"
"5340",2004-08-24,"40.19608","-77.18518","16.7"
"5341",2004-08-24,"40.19588","-77.18745","19.5"
"5342",2010-08-24,"40.17663","-77.18537","12.2"
"5343",2010-08-24,"40.23487","-77.14193","15.1"
"5344",2010-08-24,"40.17667","-77.18507","13"
"5345",2010-08-24,"40.17999","-77.18692","13"
"5346",2010-08-24,"40.18844","-77.18606","13.3"
"5347",2010-08-24,"40.19528","-77.18423","13.5"
"5348",2010-08-24,"40.20792","-77.18104","13.8"
"5349",2010-08-24,"40.21418","-77.16883","14.2"
"5350",2010-08-24,"40.21847","-77.16003","14.4"
"5351",2010-08-24,"40.22429","-77.14928","14.5"
"5352",2010-08-24,"40.19568","-77.18767","16.8"
"5353",2010-08-24,"40.19608","-77.18518","17"
"5354",2010-08-24,"40.19588","-77.18745","17.6"
"5367",2003-08-27,"40.17663","-77.18537","11.8"
"5368",2003-08-27,"40.23487","-77.14193","14.9"
"5369",2003-08-27,"40.17667","-77.18507","11.9"
"5370",2003-08-27,"40.17999","-77.18692","12.7"
"5371",2003-08-27,"40.18844","-77.18606","13"
"5372",2003-08-27,"40.19528","-77.18423","13"
"5373",2003-08-27,"40.20792","-77.18104","13.5"
"5374",2003-08-27,"40.21418","-77.16883","13.9"
"5375",2003-08-27,"40.21847","-77.16003","14"
"5376",2003-08-27,"40.22429","-77.14928","14.3"
"5377",2003-08-27,"40.19568","-77.18767","15.8"
"5378",2003-08-27,"40.19608","-77.18518","16.9"
"5379",2006-08-29,"40.17663","-77.18537","13.5"
"5380",2006-08-29,"40.23487","-77.14193","18.2"
"5381",2006-08-29,"40.17667","-77.18507","15.2"
"5382",2006-08-29,"40.17999","-77.18692","15.2"
"5383",2006-08-29,"40.18844","-77.18606","16.1"
"5384",2006-08-29,"40.19528","-77.18423","16.7"
"5385",2006-08-29,"40.20792","-77.18104","16.8"
"5386",2006-08-29,"40.21418","-77.16883","16.5"
"5387",2006-08-29,"40.21847","-77.16003","16.8"
"5388",2006-08-29,"40.22429","-77.14928","17.2"
"5389",2006-08-29,"40.19608","-77.18518","17.4"
"5390",2001-08-30,"40.17663","-77.18537","12"
"5391",2001-08-30,"40.23487","-77.14193","16.8"
"5392",2001-08-30,"40.17667","-77.18507","12.8"
"5393",2001-08-30,"40.17999","-77.18692","13.2"
"5394",2001-08-30,"40.18844","-77.18606","13.3"
"5395",2001-08-30,"40.19528","-77.18423","13"
"5396",2001-08-30,"40.20792","-77.18104","13.6"
"5397",2001-08-30,"40.21418","-77.16883","14.6"
"5398",2001-08-30,"40.21847","-77.16003","14.9"
"5399",2001-08-30,"40.22429","-77.14928","15.6"
"5400",2001-08-30,"40.19608","-77.18518","15.8"
"5401",2000-08-31,"40.17663","-77.18537","13"
"5402",2000-08-31,"40.23487","-77.14193","18.5"
"5403",2000-08-31,"40.17667","-77.18507","17.5"
"5404",2000-08-31,"40.17999","-77.18692","15"
"5405",2000-08-31,"40.18844","-77.18606","15"
"5406",2000-08-31,"40.19528","-77.18423","17"
"5407",2000-08-31,"40.20792","-77.18104","17"
"5408",2000-08-31,"40.21418","-77.16883","16"
"5409",2000-08-31,"40.21847","-77.16003","16"
"5410",2000-08-31,"40.22429","-77.14928","17"
"5411",1993-09-01,"40.17663","-77.18537","11.03"
"5412",1993-09-01,"40.23487","-77.14193","13"
"5413",1993-09-01,"40.17667","-77.18507","11.3"
"5414",1993-09-01,"40.17999","-77.18692","11.66"
"5415",1993-09-01,"40.18844","-77.18606","11.73"
"5416",1993-09-01,"40.19528","-77.18423","11.73"
"5417",1993-09-01,"40.20792","-77.18104","12.26"
"5418",1993-09-01,"40.21418","-77.16883","12.5"
"5419",1993-09-01,"40.21847","-77.16003","12.7"
"5420",1993-09-01,"40.22429","-77.14928","12.76"
"5431",2003-09-03,"40.17663","-77.18537","11.2"
"5432",2003-09-03,"40.23487","-77.14193","13.9"
"5433",2003-09-03,"40.17667","-77.18507","11.1"
"5434",2003-09-03,"40.17999","-77.18692","11.8"
"5435",2003-09-03,"40.18844","-77.18606","12"
"5436",2003-09-03,"40.19528","-77.18423","12.2"
"5437",2003-09-03,"40.20792","-77.18104","12.3"
"5438",2003-09-03,"40.21418","-77.16883","14.1"
"5439",2003-09-03,"40.21847","-77.16003","13.7"
"5440",2003-09-03,"40.22429","-77.14928","14"
"5441",2003-09-03,"40.19568","-77.18767","15.1"
"5442",2003-09-03,"40.19608","-77.18518","14.1"
"5452",2006-09-06,"40.17663","-77.18537","13.5"
"5453",2006-09-06,"40.23487","-77.14193","16.6"
"5454",2006-09-06,"40.17667","-77.18507","14.9"
"5455",2006-09-06,"40.17999","-77.18692","14.5"
"5456",2006-09-06,"40.18844","-77.18606","15.6"
"5457",2006-09-06,"40.19528","-77.18423","16.1"
"5458",2006-09-06,"40.20792","-77.18104","15.5"
"5459",2006-09-06,"40.21418","-77.16883","14.9"
"5460",2006-09-06,"40.21847","-77.16003","15.3"
"5461",2006-09-06,"40.22429","-77.14928","15.9"
"5462",2006-09-06,"40.19568","-77.18767","22.7"
"5463",2006-09-06,"40.19608","-77.18518","17.8"
"5464",2006-09-06,"40.19588","-77.18745","21.7"
"5465",2007-09-07,"40.17663","-77.18537","13.1"
"5466",2007-09-07,"40.23487","-77.14193","15.4"
